user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges
1465387,sebastian-c,15395,3,50,93
613004,Faust,15394,10,57,116
2636317,mgoldwasser,15394,16,84,107
90435,rmoore,15393,4,60,59
3156085,vmonteco,15393,17,59,90
3189239,Sudharsan S,15393,4,34,51
6719819,Daniel,15393,19,112,181
395869,toto_tata,15392,27,116,214
114519,Mathias,15391,9,61,93
627569,citizen conn,15390,3,60,80
198048,Mr Shoubs,15389,17,71,109
1199882,CodeBlue,15389,34,96,134
3191557,dhke,15388,2,41,58
533260,Amit,15387,8,49,69
1495015,letter Q,15385,34,85,125
685,BIBD,15384,26,88,141
1008278,VenomVendor,15382,13,68,97
498634,Daniel B&#246;hmer,15381,5,38,47
2064,lillq,15379,20,54,58
95462,Greg Ennis,15379,2,72,77
916144,Daniel Li,15379,6,44,60
2577734,Joe Taras,15379,7,44,59
6646912,krassowski,15379,4,72,107
450466,Mediator,15378,37,118,206
1951524,Martin Schneider,15378,8,61,64
688624,geometrian,15377,10,60,138
2446155,Andrew,15377,6,67,101
713558,hypercrypt,15376,6,49,59
7811673,t.m.adam,15376,3,33,53
802138,Matthias,15375,9,48,64
1692151,Jason Molenda,15375,1,63,61
193655,UnDiUdin,15374,40,160,258
1150534,Richlewis,15374,39,137,299
243991,Peter Kriens,15372,1,40,58
3781701,pespantelis,15372,7,45,46
8438,shacker,15371,9,94,94
38226,Clint Miller,15371,4,39,39
6160,Jim Hunziker,15370,9,63,68
165988,NT3RP,15370,9,63,97
2897008,vins,15370,3,41,47
3627387,Sardorbek Imomaliev,15370,3,53,67
7347699,Michael Harper,15369,2,68,89
404615,Igor Mukhin,15368,18,54,62
3806017,bknights,15367,2,19,34
648030,Pawan Maheshwari,15366,1,49,50
1218408,ZachB,15366,5,65,93
109941,Jim G.,15365,23,108,176
646960,ldiqual,15365,7,54,94
163024,Matt S,15364,6,58,79
5296106,Riccardo Bucco,15364,4,26,54
1252748,1252748,15362,34,115,241
860034,gview,15361,3,50,54
1728830,Thomas W,15361,6,52,69
265575,Justin ᚅᚔᚈᚄᚒᚔ,15359,8,54,64
493762,Chris Spittles,15359,10,64,88
311465,Jason,15358,15,69,106
1288725,Mehul Joisar,15358,6,49,57
1456,Robin Minto,15357,4,38,40
11551468,Rafa Guillermo,15357,3,21,59
129116,recipriversexclusion,15356,6,35,46
1645769,Yotam Omer,15356,11,64,65
298036,Derek Thurn,15355,9,43,67
411965,oshai,15355,27,93,143
2790621,xMRi,15355,3,31,63
681122,Steven L,15354,1,22,16
2345956,EZI,15354,2,28,33
2602877,Christoph Rackwitz,15354,5,39,51
23420,n-alexander,15353,13,44,43
528405,nsfyn55,15353,9,53,79
605142,duri,15351,3,48,51
1207049,marekful,15351,6,38,63
6265549,Mertcan Diken,15351,2,28,34
87416,David,15350,15,63,84
1107651,Guilherme Torres Castro,15350,7,61,98
3019689,jez,15349,6,41,71
330184,bwawok,15347,7,34,45
1187220,Michel Keijzers,15347,28,98,123
40872,agnieszka,15345,30,98,113
435253,ssokolow,15345,7,56,60
733291,tzelleke,15345,5,34,49
3102968,joesan,15345,32,118,270
479468,Javed Akram,15344,28,85,121
1870,Mo.,15343,14,48,57
120146,cloudhead,15343,7,43,38
2651006,Ploppy,15343,6,43,61
2261073,scooterlord,15339,11,52,73
231567,Sandeep Jindal,15338,19,89,123
889678,mgraph,15338,4,42,76
1228491,Marian,15338,6,35,45
231624,Alex Craft,15336,14,89,155
1061944,Murtaza Khursheed Hussain,15336,7,61,83
99401,Jason,15335,23,86,118
106207,scvalex,15335,2,35,43
1127619,Kumar KL,15335,9,40,62
19183,Bruce McGee,15334,6,58,71
228315,braitsch,15334,5,45,37
494879,ataulm,15334,7,53,94
3422652,Chris Drew,15334,3,37,55
498574,Jeff,15333,9,33,31
1055241,gprathour,15333,5,71,92
1094640,Bober02,15331,32,100,182
361833,doremi,15329,31,97,152
474794,Kerni,15329,6,38,57
1676127,daouzli,15328,2,20,18
975129,kfmfe04,15327,15,81,145
4251431,Basheer AL-MOMANI,15327,9,102,94
8819,Ryan,15326,7,50,50
210818,CesarGon,15325,8,59,87
1041692,Christopher Chiche,15325,9,63,100
7032856,Nae,15325,8,61,85
4160,Brant,15324,14,82,115
15716,Jan Zich,15323,19,63,74
5953643,Brandon Minnick,15322,16,78,143
181497,Igor Klimer,15321,3,49,57
941570,darksoulsong,15321,14,51,96
5442445,beyowulf,15321,2,36,42
12113,Noah,15320,14,107,151
16002199,John Lobo,15319,2,16,24
884463,David Tonhofer,15316,5,57,55
3506362,Mathieu Renda,15316,2,36,34
62539,MedicineMan,15314,33,103,154
619216,BurntSushi5,15314,7,58,50
63791,Alex,15313,13,62,99
152404,cons,15313,4,21,14
241518,Vivart,15313,6,38,76
9558399,bugs,15313,5,52,55
121828,Sam,15310,6,28,40
953327,FGreg,15310,10,73,114
1211429,Joseph Victor Zammit,15310,13,80,104
2204926,Idos,15310,14,62,80
607874,Jose Rui Santos,15309,9,60,74
886697,Stanislav Bashkyrtsev,15308,7,44,49
15019380,Mike Steelson,15308,2,7,22
2729,Chris Ammerman,15306,8,42,42
246394,Zo72,15305,18,74,105
1792483,Jan,15302,1,14,6
136088,Joe,15301,29,84,146
333074,Jonathan Kuhn,15301,3,33,43
942659,Mahdi Ghiasi,15301,19,77,121
1945981,pfnuesel,15300,14,62,73
2111778,xjcl,15299,8,82,104
111794,Zev Spitz,15297,8,74,148
2129654,Jacob,15297,21,55,77
4501804,abaghel,15297,2,56,69
1230188,Farhan Ghumra,15296,6,51,116
1927811,Nakkeeran,15296,1,23,22
3583500,khampson,15296,4,43,43
9978078,Dilip Hirapara,15296,3,32,53
64618,Andrew Dalke,15295,4,40,54
2820,Onorio Catenacci,15293,16,84,134
218349,3gwebtrain,15293,29,141,275
447341,Cole W,15293,6,55,87
4878695,DavidDomain,15293,4,43,50
68054,Greg Campbell,15292,3,45,46
4613933,RIYAJ KHAN,15292,5,32,55
197420,Mike Sav,15291,31,102,150
4029014,aghast,15290,4,28,57
362938,detunized,15289,3,49,66
548736,andyhasit,15289,7,53,53
78297,bart,15288,22,82,109
2168,John,15286,12,59,57
258755,djq,15286,46,126,158
8965,Ted,15285,6,30,28
1270003,SwiftMango,15284,14,77,138
2599907,Aydin,15284,4,34,42
535637,michael,15282,32,97,181
967945,Dan Hulme,15280,3,50,96
453227,Sebastian Otto,15279,4,21,21
1126943,zch,15278,3,43,50
2654663,Arpad Gabor,15278,4,17,21
9666018,A M,15277,5,21,46
12887,Jonathan Tran,15276,9,63,67
348841,Jonas Stensved,15276,5,56,85
282383,London,15274,35,111,147
210774,arcain,15270,6,58,76
51593,Sam Dutton,15269,6,61,65
517247,ingsaurabh,15269,7,55,81
50468,Olivier Payen,15268,7,43,70
120242,user120242,15268,3,42,53
776301,Haris Krajina,15266,12,68,83
1532045,Avba,15266,21,105,212
9861,Instantsoup,15265,5,36,41
50356,Michael Bray,15265,7,44,68
342728,albruno,15265,3,19,6
269126,Lumi,15264,9,62,92
648955,leventov,15263,11,72,102
933250,Shashi,15263,2,37,54
2670547,Petr Syrov,15263,3,21,30
164,John Siracusa,15261,7,43,54
109919,Sheng Jiang 蒋晟,15261,2,29,47
491265,kemsky,15261,3,35,53
31818,seh,15259,3,50,60
502052,user502052,15259,31,113,193
646735,Felix Yan,15259,8,50,61
989749,Cyclone,15259,23,86,115
5013752,Steven,15258,7,47,78
503900,bigstones,15257,7,67,82
1104027,discky,15257,8,22,11
1020996,lukecampbell,15256,4,36,32
31444,IrishChieftain,15253,8,52,94
283630,Rob,15253,6,26,27
364914,KJW,15251,51,141,247
880904,Tim Lehner,15251,4,60,78
315010,kingjeffrey,15250,6,43,48
834525,Ryan,15250,34,115,189
6498192,Tomas Nikodym,15248,4,20,18
10608621,mechnicov,15248,5,46,66
861388,arheops,15247,1,22,28
8398549,Cid,15247,4,31,48
1738915,Kolban,15246,3,43,71
8656552,Paul Hodges,15246,1,22,41
62009,Andy Jacobs,15245,13,61,92
202645,Bruno Oliveira,15245,5,47,44
4506315,Hunter Tran,15245,2,16,26
603200,Alireza Noori,15243,30,101,190
1112656,ipegasus,15242,9,56,80
206861,danp,15241,7,46,48
1460628,Miljen Mikic,15241,8,62,67
1391671,Igor Raush,15240,1,37,57
473201,phreakhead,15239,5,41,42
849697,xxjjnn,15239,20,64,95
2395636,Kamran,15238,4,34,51
613605,J86,15237,49,142,246
4157589,valdeci,15237,7,61,86
33885,Szere Dyeri,15236,11,41,42
94629,John P,15235,4,49,58
719967,halter73,15234,3,50,63
977919,sidgate,15234,12,75,131
2045611,Cam,15234,16,80,130
1193863,naren,15233,5,41,46
33499,wimh,15232,6,49,98
257250,msarchet,15232,2,45,66
4747193,weibeld,15232,2,39,57
454062,bba,15231,11,31,26
895215,dcernahoschi,15230,5,39,62
1567281,mash,15229,3,31,35
1998136,lvarayut,15229,17,65,88
3494013,cadaniluk,15229,2,44,70
4572,viggity,15227,7,91,97
117638,Charlie,15227,5,67,70
228298,Tim,15227,1,47,70
5038178,Thomas Johansen,15227,3,15,23
7475225,Mike - SMT,15226,5,44,94
3197383,R&#233;mi Becheras,15222,14,55,85
107820,Ender,15221,8,37,51
690897,Quasdunk,15220,3,38,47
939023,Shivan Dragon,15219,10,67,104
961631,serge,15219,41,140,230
60232,gby,15218,0,42,57
243192,Rengers,15218,1,40,56
10675,Jake,15217,22,73,86
72174,Sly,15217,13,62,89
1987726,Reinhard M&#228;nner,15217,5,62,136
14732669,ray,15217,11,55,87
588759,rofrol,15216,8,88,83
1228534,graver,15213,4,47,62
2539720,putvande,15213,3,36,51
13573444,s.kuznetsov,15213,3,11,30
247020,sanityinc,15212,2,52,43
810077,Chetan Kinger,15212,6,51,85
313768,Reinderien,15211,8,54,84
839549,Akshar Raaj,15211,7,53,46
346112,Jim Tough,15210,23,79,98
183692,punkish,15208,27,76,109
27581,Michael Kropat,15207,13,74,94
213871,ceztko,15207,5,63,82
203705,Ben Burns,15206,4,37,56
2047249,Marius,15206,9,59,79
10508,David M. Karr,15205,22,109,220
29493,Tim Scott,15205,9,69,81
1394729,tink,15205,4,50,57
1826,Graham,15204,4,37,42
352708,Slava Semushin,15204,7,55,69
6108211,Dmitry Grinko,15204,15,65,90
6162307,Ma0,15204,4,37,67
3561275,omajid,15203,4,50,67
371037,jason.rickman,15201,1,23,15
6486,Jon,15200,30,95,133
160820,user160820,15200,22,70,95
11687,mislav,15199,8,49,64
86937,Josh Leitzel,15199,13,60,77
441899,Jules,15199,9,89,135
443722,MattoTodd,15199,16,63,77
2567,Dana the Sane,15198,8,60,81
869912,Ricardo Altamirano,15198,21,75,106
128580,duckworthd,15197,16,55,71
167516,probably at the beach,15197,17,78,122
633424,daryl,15197,21,68,93
1356321,Pomster,15197,55,132,207
2846483,dymanoid,15197,4,40,67
11619,Per Hornsh&#248;j-Schierbeck,15196,21,83,103
174774,Trav L,15192,6,32,39
2736919,tlt,15191,11,51,93
419705,Roddy of the Frozen Peas,15190,10,59,106
867232,Chuck Norris,15190,15,95,127
3986300,Martin,15190,2,14,3
188107,musiKk,15189,4,59,84
2843136,Lin,15188,4,49,49
170194,rubber boots,15184,5,35,44
1530410,waldyr.ar,15184,6,35,65
447884,pagetribe,15181,3,26,18
33164,Adam Alexander,15180,5,44,41
135549,neuro,15180,3,37,61
420867,drevicko,15180,15,79,102
2673029,Isma,15180,5,41,54
303298,vladimir,15178,3,50,79
13464279,J.F.,15177,9,38,72
2460,Crob,15175,3,32,28
65230,Ascalonian,15174,18,72,107
9840318,Madhu Bhat,15173,3,45,59
118160,Seth Johnson,15172,7,62,89
438838,dheerosaur,15172,6,32,31
283342,Adrian,15171,9,48,72
445328,Kevin Vaughan,15170,4,31,23
4396618,Cerniuk,15170,3,31,29
127255,James Healy,15168,4,36,47
97471,Gerardo Grignoli,15167,7,61,74
1273938,LeoRochael,15167,6,35,42
7599510,norbitrial,15166,10,38,64
551045,RedX,15165,2,57,80
7594711,SoronelHaetir,15164,1,17,26
845414,Johannes Kuhn,15163,6,51,77
2588184,mrip,15163,4,43,61
78254,Allen Bargi,15162,9,60,58
143880,johntellsall,15160,4,47,40
278976,Homer6,15159,11,64,83
342059,Ariyan,15158,32,118,179
157770,AlG,15157,4,42,54
60893,FurtiveFelon,15156,27,79,97
1066234,Avatar,15156,11,136,217
611545,Ross Bush,15155,2,37,63
3922207,Anggrayudi H,15155,12,58,88
391850,Karel Petranek,15154,4,46,69
985998,cuadraman,15154,7,29,32
1000934,BenG,15154,5,47,62
1467997,limp_chimp,15153,20,74,109
89021,user89021,15152,16,54,65
2119941,Hrvoje,15152,10,100,118
162699,Gusman,15151,2,37,53
711273,Jay Gilford,15151,6,38,56
162698,Rob,15150,30,48,72
90859,UserControl,15149,22,104,195
310833,MLN,15148,1,18,15
537544,Mehul Mistri,15147,14,72,96
2398375,Vince,15146,8,42,91
2926641,Alex Antonov,15146,9,73,155
11872246,keikai,15146,9,54,71
340556,Cephalopod,15145,8,53,72
1394590,bgusach,15145,15,56,72
7031,Mike DeAngelo,15144,1,24,13
214980,Sean,15144,17,82,135
94239,Justicle,15143,17,74,95
1026572,dragonx,15143,0,29,46
217019,Mateusz Dymczyk,15141,10,62,94
1536527,ironsand,15141,18,89,187
5423014,Sahil Gulati,15141,4,27,43
883147,chmurli,15140,4,17,12
1324019,Mansfield,15140,20,78,113
15461,husayt,15139,8,59,84
255562,Ashish Gupta,15139,21,79,136
133584,PassionateDeveloper,15138,35,111,190
940072,Dimitar Dimitrov,15138,9,53,81
1607485,Nikita Kukushkin,15138,4,38,45
401082,azgolfer,15137,4,50,46
14099,Giao,15136,2,26,18
78351,euphoria83,15136,19,64,75
248058,Knu,15136,6,59,92
1724926,eran,15136,37,104,148
5115932,Bryan,15135,12,74,126
543561,yprez,15134,12,57,70
4474419,Davislor,15134,2,38,52
1580044,Felippe Duarte,15131,2,26,29
272424,Polity,15130,2,41,40
1587819,HoneyBadger,15130,3,35,49
80851,oldhomemovie,15129,16,67,103
28360,damon,15128,16,60,78
2191473,Guido Preite,15128,5,37,67
221619,Alex Korban,15126,5,46,55
853679,sthenault,15125,5,39,32
27024,Darius Bacon,15124,6,56,53
259273,ChrisNel52,15123,3,33,38
16729175,Kra.P,15123,6,11,29
261718,Drake Guan,15122,16,70,96
1004301,Lee Duhem,15121,3,32,50
9958942,benvc,15120,4,38,57
624547,benjaminplanche,15119,5,60,71
3404097,philipxy,15118,6,42,95
1083611,Jing Li,15116,7,60,70
15828,Mark Janssen,15115,2,18,4
433794,KingofBliss,15115,6,51,72
280314,Peter G.,15114,7,58,75
1209430,Juan Mellado,15113,5,49,54
2700303,MiguelSlv,15113,17,109,184
489512,Venkata Krishna,15112,5,44,57
497,Chris Bartow,15111,11,44,47
1341058,VBart,15110,5,47,50
150020,Nathan Fig,15109,9,44,57
153545,pavium,15108,4,34,50
360592,mibollma,15108,6,54,71
383691,RSM,15108,36,99,145
688266,Kamilski81,15107,33,113,169
1818608,Gill Bates,15107,24,76,143
185475,midtiby,15106,6,38,43
1493698,Antony,15106,10,47,75
302268,Mad Wombat,15105,15,77,114
2766908,pretzelhammer,15105,16,52,103
319878,Paul Grime,15104,4,37,58
1814888,Magus,15104,4,39,52
279482,Hazem Salama,15101,5,28,31
131871,CodeFusionMobile,15100,25,104,141
1082851,tpg2114,15100,6,45,58
481154,theChrisKent,15099,3,63,62
652895,Varun Achar,15099,7,58,74
710360,Andrew Rasmussen,15099,10,46,84
849004,ThatGuy,15099,2,30,26
940158,alexandernst,15099,25,106,213
13680115,Owen Kelvin,15098,11,49,84
110333,grosser,15097,8,59,63
616274,Eric Bole-Feysot,15097,7,50,53
4712734,DuncG,15096,2,26,41
5770132,Oblosys,15096,3,33,40
23669,eaolson,15094,7,45,60
553877,Karan,15094,26,95,157
3231778,Evandro Pomatti,15094,20,116,178
345859,Jas,15093,27,101,158
510036,Qix - MONICA WAS MISTREATED,15093,17,92,154
6797953,Ethan,15093,2,14,23
2125392,CivFan,15092,11,47,66
9750706,finswimmer,15092,4,45,58
1239189,Ali Gajani,15091,12,62,106
141311,Jothi,15090,22,69,94
638670,Abbas Gadhia,15090,10,66,75
5341877,r-m-n,15090,6,72,70
1023609,MurifoX,15089,3,39,60
13382000,Delrius Euphoria,15088,3,18,51
265712,meze,15087,4,48,53
2856243,H&#229;kon Egset Harnes,15087,1,14,11
6769908,Amir Ziarati,15087,12,50,54
1316620,talles,15086,10,47,62
1374461,Jasper-M,15086,2,27,38
210908,Sparky,15085,2,33,45
499430,ectype,15085,5,23,28
4101154,Jignesh Joisar,15085,6,67,60
119071,Serafeim,15084,15,95,136
118007,sandstrom,15082,7,66,62
815370,anonymous-one,15082,19,63,86
913026,Chris McKinnel,15082,6,65,69
397524,Display Name,15081,23,99,180
4419802,Matt,15081,1,25,30
8367626,Mary,15081,3,19,27
621366,peter,15079,11,63,100
801396,Pete Houston,15079,6,50,62
2790048,Nick Volynkin,15079,7,47,71
938845,Siddhpura Amit,15078,17,95,154
540968,faester,15076,5,47,56
951609,František Hartman,15076,3,43,61
759253,Igor R.,15075,2,51,88
322849,Shadowlands,15074,4,46,44
881250,uɥƃnɐʌuop,15073,5,60,65
39,huseyint,15071,15,58,78
73381,Rob P.,15071,15,77,113
4565947,Julien,15071,6,31,57
644669,Zakaria,15070,22,86,125
942635,mtmacdonald,15070,20,69,102
1293244,Ron van der Heijden,15070,7,61,86
1626,Arkady,15069,8,43,47
174983,Dani,15069,12,67,111
636892,Jeremy Smith,15069,19,69,115
2070725,syam,15069,3,45,68
6077803,DenCowboy,15066,44,132,230
914686,Werner,15065,8,57,80
4913,zigdon,15063,6,37,54
191083,codingbear,15063,20,49,64
68210,Daniel X Moore,15062,17,82,94
7028459,Calum You,15062,4,26,44
311655,DenisKolodin,15061,3,68,68
2641576,Matt,15061,27,107,159
2056844,Randhi Rupesh,15060,9,28,46
108648,Alan Rogers,15058,3,29,19
1401034,Ewan,15058,6,49,63
1743580,miguno,15057,3,51,65
5247279,Bernd Buffen,15057,2,25,40
367611,Sean Hill,15056,2,51,56
438475,Daniel G. Wilson,15055,2,33,39
865643,noelicus,15055,4,95,116
633318,jlconlin,15054,23,77,111
1348215,Egor Neliuba,15054,7,61,81
616859,sroes,15053,1,57,75
8660120,Crazy Lazy Cat,15053,5,35,55
729995,Belgi,15052,23,60,69
828625,Kazekage Gaara,15052,14,63,111
40569,yogsototh,15051,1,24,22
5389127,Ga&#235;l J,15050,5,22,42
55129,Meloun,15049,17,69,93
1253219,Linger,15048,23,53,79
138030,Rakesh,15047,13,43,62
574115,Daan Timmer,15047,7,39,69
730759,gregory561,15046,2,24,25
5730321,Leo DroidCoder,15046,4,66,55
16185,NVI,15045,16,68,104
26180,Cory House,15045,13,73,89
1592648,kittycat,15045,9,57,80
2199600,Igor Drozdov,15045,5,38,55
2693545,refactor,15044,25,72,105
449902,rlb.usa,15043,17,84,129
2069,Chris Gillum,15042,5,50,66
215266,satur9nine,15042,5,90,131
967330,Thom,15042,33,116,198
1071383,jabclab,15042,5,56,51
1870795,Manuel,15042,6,65,149
9338572,mpro,15040,5,32,44
1185422,Ahmed,15039,22,99,157
1253667,VAAA,15039,28,141,267
242169,Mikhail Glushenkov,15038,3,54,65
534755,Nikola,15038,21,106,170
1050784,2Toad,15038,7,45,42
516165,CyberDem0n,15036,1,36,24
2214933,Steve Piercy,15035,2,51,66
10265365,meowgoesthedog,15035,4,29,42
548591,theJava,15034,48,134,174
1279820,Celeritas,15033,38,120,201
504325,Lu4,15032,16,82,138
12139179,RobertS supports Monica Cellio,15032,12,42,92
238306,SARAVAN,15031,16,52,70
8757883,Akber Iqbal,15031,12,53,75
373496,Josh Smith,15030,19,73,125
1794497,noxdafox,15030,4,36,46
2529583,Babken Vardanyan,15030,14,78,90
169045,rodion,15029,4,55,55
1463507,kqr,15028,3,42,72
30480,Marco,15027,7,38,33
119362,smoak,15024,6,34,33
2294775,Glitch Desire,15023,7,44,55
1835470,jave.web,15022,14,107,133
8910547,Inigo,15022,5,50,81
40764,Evan Anderson,15021,3,23,14
56952,erotsppa,15021,35,133,202
4170646,Joel,15021,3,29,31
1915854,Serge Rogatch,15020,9,97,182
291180,Travis Webb,15018,9,57,110
1787137,Mike Honey,15017,1,27,44
2502731,lewis4u,15017,22,112,158
214071,Dave,15016,13,95,146
7093,Ray Hayes,15015,8,56,78
164506,Mike Pateras,15015,32,98,140
1727068,Luke West,15013,1,19,10
1075,JamesSugrue,15011,10,62,93
7031452,Tom,15011,2,18,34
174576,FModa3,15009,1,20,10
1270789,Ken Y-N,15009,21,77,121
342518,TheLQ,15008,15,73,107
350080,Himmators,15006,39,136,231
1585136,Daniel Mikusa,15006,1,29,38
2059028,Igor Ralic,15006,4,44,52
186674,Claudio Cherubino,15004,1,38,43
315017,Jack Allan,15004,12,47,59
28768,Mike Abdullah,15003,2,52,75
99395,janhartmann,15003,17,87,140
1151224,ebohlman,15003,5,35,35
847382,PitaJ,15002,6,41,56
1218997,Mun Mun Das,15002,2,45,43
4677951,shadowsheep,15002,3,71,80
996366,Eka,15000,42,144,219
1004274,oldergod,15000,7,64,88
190376,Reid Barton,14999,3,41,49
2837741,daniu,14999,6,36,61
2768067,Komu,14998,2,32,23
3756168,Bmaed Riasbet,14998,9,41,57
143725,jrhicks,14997,9,43,57
1099531,J&#252;rgen Paul,14997,28,95,136
5883,hwiechers,14995,8,57,62
1200803,PW Kad,14995,7,50,82
2656275,Hussain Shabbir,14995,5,44,60
3667938,Kahbazi,14995,3,49,78
336186,Lukasz Madon,14994,16,68,110
148314,Ferran,14993,2,22,12
523100,Czechnology,14992,10,65,88
551273,newBike,14992,29,116,204
2536143,Levans,14992,3,56,56
4802649,Phiter,14992,14,51,85
64046,JasonMArcher,14991,22,58,53
268669,David Hancock,14991,4,42,44
1214219,GlassFish,14991,3,19,22
1400971,Ro Yo Mi,14990,5,36,43
2737978,Quince,14990,6,62,70
3999748,Persijn,14990,4,45,73
37181,Alex Gaynor,14989,10,65,113
210070,Tyler Treat,14988,16,83,116
5402618,CrazySynthax,14988,39,113,201
82599,kiswa,14987,1,22,30
3838691,MaxNoe,14987,3,43,51
872328,PaulMest,14985,10,55,54
1459782,stewart99,14984,7,30,42
1133199,Brandan,14983,3,59,71
6117017,Timbus Calin,14983,6,46,67
2110496,vp_arth,14982,4,42,72
24108,John Oxley,14980,18,55,79
2331928,Jose M. Gonz&#225;lez,14980,1,14,9
3750967,Abhijith Sasikumar,14980,4,33,46
67756,orcun,14979,1,23,25
5862315,Eran Shabi,14979,8,33,51
275002,Volatil3,14978,39,146,295
20287183,HangarRash,14978,5,19,55
270043,Rayne,14977,17,48,63
3440545,AbcAeffchen,14977,15,50,66
206730,Kiquenet,14976,36,151,247
4952669,Divyanshu Maithani,14976,2,38,48
377446,Karl,14974,10,46,61
802469,Reed,14974,8,71,113
311941,edgerunner,14973,2,58,71
1468708,gherkins,14973,6,46,74
3443689,Kametrixom,14973,8,46,63
487946,Nicolas Payette,14972,1,28,37
705132,Halcyon,14971,17,71,100
316082,liv2hak,14970,56,163,287
855543,PointedEars,14970,4,35,33
908174,Lu&#237;s Cruz,14970,16,70,100
2080656,user2080656,14969,3,14,4
36103,Matt Gallagher,14968,2,44,43
58877,klew,14967,7,50,59
138071,andres descalzo,14967,14,65,117
1348273,Lingxi,14967,3,41,102
10026,ykaganovich,14964,8,62,98
147386,Nosrama,14964,13,50,59
418055,Android Eve,14964,26,72,96
3204,samy,14962,3,55,84
12320,efotinis,14961,6,34,36
2843065,zivkan,14961,4,41,59
892490,Rosamunda,14960,11,42,72
5088194,leerssej,14958,7,49,59
5640649,lealceldeiro,14958,6,54,84
2706569,CL.,14957,5,48,76
64161,Jakob Christensen,14956,2,52,82
10768653,Leo Zhu,14956,1,7,24
559301,Zane Claes,14955,15,80,136
1370927,JuJoDi,14955,23,84,128
8270343,WebDevBooster,14954,9,68,70
45725,Aleksandar Vucetic,14953,9,56,56
282315,David,14953,35,81,109
569466,Gali,14953,28,82,106
1165146,Andreas Hultgren,14953,4,46,48
2775630,mkln,14953,4,20,24
11265,Matthew Trevor,14952,6,40,51
95699,Rob H,14952,8,44,46
1850340,adius,14952,7,48,50
944849,user944849,14951,2,66,86
52360,superlogical,14950,9,69,76
525965,newbie,14950,33,108,149
279712,Paulo Coghi,14949,15,69,92
693349,Matt Gibson,14949,7,50,80
874178,sat,14949,7,48,68
15438033,Nk03,14949,2,10,24
8741356,Tomasz Bartkowiak,14948,6,60,64
311304,Justin Garrick,14947,7,42,66
815680,bryc,14947,7,47,66
217588,El Yobo,14946,6,63,79
1200821,Juan Diego Godoy Robles,14945,2,40,56
625440,Bassam Mehanni,14944,2,34,41
7852,givanse,14943,9,54,77
638231,pic11,14943,22,86,120
643500,Sully,14943,5,55,81
970308,checketts,14943,11,57,83
9876,Caleb Huitt - cjhuitt,14941,3,45,50
703808,Wesley van Opdorp,14941,4,42,59
1174526,louielouie,14941,3,29,32
34598,ricafeal,14939,4,21,10
2338750,Stewie Griffin,14939,11,40,71
58521,alamodey,14938,25,89,117
331982,nick_w,14938,3,54,72
393984,grunk,14938,16,68,111
6817913,Miha,14938,2,18,16
118631,Sam Soffes,14935,9,77,80
8292178,mahan,14935,8,64,98
